Zip Code,City,County,State
10977,Spring Valley,Rockland,NY
11236,Brooklyn,Kings,NY
13367,Lowville,Lewis,NY
11368,Corona,Queens,NY
11420,South Ozone Park,Queens,NY
10310,Staten Island,Richmond,NY
13480,Waterville,Oneida,NY
12538,Hyde Park,Dutchess,NY
11207,Brooklyn,Kings,NY
12723,Callicoon,Sullivan,NY
11357,Queens,Queens,NY
10456,Bronx,Bronx,NY
12913,Town Of St Armand,Essex,NY
11959,Quogue,Suffolk,NY
12414,Catskill,Greene,NY
10301,Staten Island,Richmond,NY
12010,Amsterdam,Montgomery,NY
12525,Gardiner,Ulster,NY
14424,Canandaigua,Ontario,NY
13492,Whitesboro,Oneida,NY
11420,Queens,Queens,NY
12603,Poughkeepsie,Dutchess,NY
13502,Utica,Oneida,NY
10312,Staten Island,Richmond,NY
13676,Potsdam,St. Lawrence,NY
10309,Staten Island,Richmond,NY
11223,Brooklyn,Kings,NY
11422,Queens,Queens,NY
10547,Mohegan Lake,Westchester,NY
11004,Queens,Queens,NY
10314,Staten Island,Richmond,NY
10305,Staten Island,Richmond,NY
12866,Saratoga Springs,Saratoga,NY
14760,Olean,Cattaraugus,NY
10598,Yorktown Heights,Westchester,NY
10940,Middletown,Orange,NY
14414,Avon,Livingston,NY
11427,Queens,Queens,NY
13606,Adams Center,Jefferson,NY
12033,Castleton,Rensselaer,NY
12401,Kingston,Ulster,NY
14850,Ithaca,Tompkins,NY
10710,Yonkers,Westchester,NY
12572,Rhinebeck,Dutchess,NY
10941,Middletown,Orange,NY
13650,Henderson,Jefferson,NY
10940,Middletown,Orange,NY
12401,Kingston,Ulster,NY
10314,Staten Island,Richmond,NY
12590,Wappingers Falls,Dutchess,NY
10314,Staten Island,Richmond,NY
12550,Newburgh,Orange,NY
12477,Saugerties,Ulster,NY
12010,Amsterdam,Montgomery,NY
10307,Staten Island,Richmond,NY
14850,Ithaca,Tompkins,NY
14610,Rochester,Monroe,NY
11365,Fresh Meadows,Queens,NY
11422,Jamaica,Queens,NY
10710,Yonkers,Westchester,NY
11727,Coram,Suffolk,NY
12188,Waterford,Saratoga,NY
11413,Queens,Queens,NY
10956,New City,Rockland,NY
14086,Lancaster,Erie,NY
10314,Staten Island,Richmond,NY
12741,Hankins,Sullivan,NY
12304,Schenectady,Schenectady,NY
12540,Lagrangeville,Dutchess,NY
10466,Bronx,Bronx,NY
13452,St Johnsville,Montgomery,NY
14618,Rochester,Monroe,NY
14850,Ithaca,Tompkins,NY
10570,Pleasantville,Westchester,NY
12590,Wappingers Falls,Dutchess,NY
14886,Trumansburg,Tompkins,NY
14411,Albion,Orleans,NY
11212,Brooklyn,Kings,NY
11581,Valley Stream,Nassau,NY
11369,East Elmhurst,Queens,NY
10940,Middletown,Orange,NY
13438,Remsen,Oneida,NY
10980,Stony Point,Rockland,NY
10923,Garnerville,Rockland,NY
10980,Stony Point,Rockland,NY
13057,East Syracuse,Onondaga,NY
10314,Staten Island,Richmond,NY
10314,Staten Island,Richmond,NY
12444,Jewett,Greene,NY
12590,Wappingers Fl,Dutchess,NY
12477,Saugerties,Ulster,NY
11413,Springfield Gardens,Queens,NY
11693,Queens,Queens,NY
12118,Mechanicville,Saratoga,NY
12553,New Windsor,Orange,NY
11566,Merrick,Nassau,NY
10309,Staten Island,Richmond,NY
11413,Jamaica,Queens,NY
10990,Warwick,Orange,NY
11208,Brooklyn,New York,NY
10606,White Plains,Westchester,NY
11208,Brooklyn,Kings,NY
12533,Hopewell Jct,Dutchess,NY
12843,Johnsburg,Warren,NY
10567,Cortlandt Manor,Westchester,NY
13068,Dryden,Tompkins,NY
10305,Staten Island,Richmond,NY
12118,Mechanicville,Saratoga,NY
12061,East Greenbush,Rensselaer,NY
10456,Bronx,Bronx,NY
11428,Queens Village,Queens,NY
11234,Brooklyn,Kings,NY
11735,Farmingdale,Suffolk,NY
12601,Poughkeepsie,Dutchess,NY
13339,Fort Plain,Montgomery,NY
10605,White Plains,Westchester,NY
12047,Cohoes,Albany,NY
12514,Clinton Corners,Dutchess,NY
14883,Spencer,Tioga,NY
11370,East Elmhurst,Queens,NY
12603,Poughkeepsie,Dutchess,NY
12075,Ghent,Columbia,NY
10562,Ossining,Westchester,NY
10308,Staten Island,Richmond,NY
13068,Freeville,Tompkins,NY
10308,Staten Island,Richmond,NY
12208,Albany,Albany,NY
11208,Brooklyn,Kings,NY
14718,Cassadaga,Chautauqua,NY
10530,Hartsdale,Westchester,NY
12182,Troy,Rensselaer,NY
10308,Staten Island,Richmond,NY
13668,"Norwood,",St. Lawrence,NY
11234,Brooklyn,Kings,NY
14051,East Amherst,Erie,NY
14221,Buffalo,Erie,NY
11237,Brooklyn,Kings,NY
10705,Yonkers,Westchester,NY
10306,Staten Island,Richmond,NY
11434,Queens,Queens,NY
10301,Staten Island,Richmond,NY
13148,Seneca Falls,Seneca,NY
13676,Potsdam,St. Lawrence,NY
10567,Cortlandt Manor,Westchester,NY
11413,Springfield Gardens,Queens,NY
13077,Homer,Cortland,NY
12182,Troy,Rensselaer,NY
12149,Richmondville,Schoharie,NY
10312,Staten Island,Richmond,NY
12306,Schenectady,Schenectady,NY
10926,Harriman,Orange,NY
12009,Altamont,Albany,NY
11411,Cambria Heights,Queens,NY
11420,Queens,Queens,NY
10952,Monsey,Rockland,NY
11210,Brooklyn,Kings,NY
12514,Clinton Corners,Dutchess,NY
12590,Wappingers Falls,Dutchess,NY
11572,Oceanside,Nassau,NY
12550,Newburgh,Orange,NY
10704,Yonkers,Westchester,NY
11420,Queen,Queens,NY
10940,Middletown,Orange,NY
12589,Wallkill,Orange,NY
10309,Staten Island,Richmond,NY
12846,Lake Luzerne,Warren,NY
12528,Highland,Ulster,NY
13088,Liverpool,Onondaga,NY
11375,Queens,Queens,NY
12110,Latham,Albany,NY
10301,Staten Island,Richmond,NY
11420,Queens,Queens,NY
11420,South Ozone Park,Queens,NY
10305,Staten Island,Richmond,NY
11423,Queens,Queens,NY
11420,Queens,Queens,NY
14222,Buffalo,Erie,NY
11558,Island Park,Nassau,NY
11429,Queens Village,Queens,NY
14519,Ontario,Wayne,NY
11412,Queens,Queens,NY
11356,Queens,Queens,NY
10465,Bronx,Bronx,NY
12542,Marlboro,Ulster,NY
12110,Latham,Albany,NY
11422,Rosedale,Queens,NY
12193,Westerlo,Albany,NY
10463,Bronx,Bronx,NY
10314,Staten Island,Richmond,NY
11357,Queens,Queens,NY
10801,New Rochelle,Westchester,NY
12853,North Creek,Warren,NY
12571,Milan,Dutchess,NY
11373,Flushing,Queens,NY
13440,Rome,Oneida,NY
14456,Geneva,Ontario,NY
12928,Crown Point,Essex,NY
10918,Chester,Orange,NY
11357,Queens,Queens,NY
10998,Minisink,Orange,NY
10560,North Salem,Westchester,NY
10314,Staten Island,Richmond,NY
12308,Schenectady,Schenectady,NY
11367,Flushing,Queens,NY
12993,Westport,Essex,NY
11367,Queens,Queens,NY
10305,Staten Island,Richmond,NY
11420,Queens,Queens,NY
14534,Pittsford,Monroe,NY
12193,Westerlo,Albany,NY
11414,Queens,Queens,NY
10312,Staten Island,Richmond,NY
11423,Hollis,New York,NY
13084,Lafayette,Onondaga,NY
12550,Newburgh,Orange,NY
11758,Massapequa,Nassau,NY
12144,Rensselaer,Rensselaer,NY
14433,Clyde,Wayne,NY
11787,Smithtown,Suffolk,NY
11429,Queens,New York,NY
10960,Grandview,Rockland,NY
11411,Cambria Heights,Queens,NY
10992,Washingtonville,Orange,NY
14424,Canandaigua,Ontario,NY
10980,Stony Point,Rockland,NY
12780,Sparrow Bush,Orange,NY
11358,Flushing,Queens,NY
10573,Rye Brook,Westchester,NY
12748,Jeffersonville,Sullivan,NY
12771,Port Jervis,Orange,NY
11203,Brooklyn,Kings,NY
12158,Selkirk,Albany,NY
11434,Jamaica,Queens,NY
10305,Staten Island,Richmond,NY
11422,Rosedale,Queens,NY
11980,Yaphank,Suffolk,NY
11581,Valley Stream,Nassau,NY
11207,Brooklyn,Richmond,NY
12561,New Paltz,Ulster,NY
12205,Albany,Albany,NY
13502,Utica,Oneida,NY
10550,Mount Vernon,Westchester,NY
10990,Warwick,Rockland,NY
10314,Staten Island,Richmond,NY
11416,Ozone Park,Queens,NY
11229,Brooklyn,Kings,NY
10312,Staten Island,Richmond,NY
12054,Delmar,Albany,NY
12306,Schenectady,Schenectady,NY
11232,Brooklyn,Kings,NY
10598,Yorktown Heights,Westchester,NY
11428,Queens,Queens,NY
10306,Staten Island,Richmond,NY
13501,Utica,Oneida,NY
11201,Brooklyn,Kings,NY
13622,Chaumont,Jefferson,NY
11429,Queens Village,Queens,NY
12748,Jeffersonville,Sullivan,NY
14424,Canandaigua,Ontario,NY
11434,Queen,Queens,NY
11208,Brooklyn,Kings,NY
12865,Salem,Washington,NY
11224,Brooklyn,Kings,NY
13490,Westmoreland,Oneida,NY
12549,Montgomery,Orange,NY
14424,Canandaigua,Ontario,NY
10314,Staten Island,Richmond,NY
12538,Hyde Park,Dutchess,NY
11236,Brooklyn,Kings,NY
11207,Brooklyn,Kings,NY
10965,Pearl River,Rockland,NY
11364,Flushing,Queens,NY
10304,Staten Island,Richmond,NY
11419,Jamaica,Queens,NY
10528,Harrison,Westchester,NY
11364,Queens,Queens,NY
14815,Orange,Steuben,NY
10312,Staten Island,Richmond,NY
12308,Schenectady,Schenectady,NY
12901,Plattsburgh,Clinton,NY
12831,Gansevoort,Saratoga,NY
12550,Newburgh,Orange,NY
10305,Staten Island,Richmond,NY
11435,Queens,Queens,NY
14626,Rochester,Monroe,NY
10467,Bronx,Bronx,NY
13459,Sharon Springs,Schoharie,NY
11234,Brooklyn,Kings,NY
10314,Staten Island,Richmond,NY
11433,Jamaica,Queens,NY
14878,Rockstream,Schuyler,NY
11413,Jamaica,Queens,NY
11365,Queens,Queens,NY
10314,Staten Island,Richmond,NY
13736,Berkshire,Tioga,NY
12442,Hunter,Greene,NY
10310,Staten Island,Richmond,NY
13152,Skaneateles,Onondaga,NY
12603,Poughkeepsie,Dutchess,NY
14220,Buffalo,Erie,NY
12580,Staatsburg,Dutchess,NY
10312,Staten Island,Richmond,NY
13327,Croghan,Lewis,NY
10308,Staten Island,Richmond,NY
14043,Depew,Erie,NY
14224,Buffalo,Erie,NY
11411,Cambria Heights,Queens,NY
10305,Staten Island,Richmond,NY
11413,Springfield Gardens,Queens,NY
14150,Tonawanda,Erie,NY
10701,Yonkers,Westchester,NY
10594,Thornwood,Westchester,NY
10970,Pomona,Rockland,NY
10940,Middletown,Orange,NY
10704,Yonkers,Westchester,NY
12308,Schenectady,Schenectady,NY
12550,Newburgh,Orange,NY
11417,Ozone Park,Queens,NY
12804,Queensbury,Warren,NY
12020,Ballston Spa,Saratoga,NY
12205,Colonie,Albany,NY
12477,Saugerties,Ulster,NY
14127,Orchard Park,Erie,NY
10977,Spring Valley,Rockland,NY
10918,Chester,Orange,NY
10950,Monroe,Orange,NY
11792,Wading River,Suffolk,NY
11433,Jamaica,Queens,NY
10457,The Bronx,Bronx,NY
14001,Akron,Erie,NY
10954,Nanuet,Rockland,NY
14830,Corning,Steuben,NY
14226,Amherst,Erie,NY
10562,Ossining,Westchester,NY
10304,Staten Island,New York,NY
10462,Bronx,Bronx,NY
11434,Queens,Queens,NY
12771,Port Jervis,Orange,NY
10956,New City,Rockland,NY
10901,Suffern,Rockland,NY
12180,Troy,Rensselaer,NY
11212,Brooklyn,Kings,NY
10950,Monroe,Orange,NY
11786,Shoreham,Suffolk,NY
11432,Jamaica Ny,Queens,NY
10520,Croton On Hudson,Westchester,NY
12446,Kerhonkson,Ulster,NY
10980,Stony Point,Rockland,NY
12020,Ballston Spa,Saratoga,NY
14217,Kenmore,Erie,NY
12302,Scotia,Schenectady,NY
10306,Staten Island,Richmond,NY
10523,Elmsford,Westchester,NY
11212,Brooklyn,New York,NY
11411,Jamaica,Queens,NY
13032,Canastota,Madison,NY
10314,Staten Island,Richmond,NY
11229,Brooklyn,Kings,NY
11572,Oceanside,Nassau,NY
11358,Queens,Queens,NY
11434,Queens,Queens,NY
12828,Fort Edward,Washington,NY
11208,"Brooklyn,",Kings,NY
12186,Voorheesville,Albany,NY
12401,Kingston,Ulster,NY
12827,Fort Ann,Washington,NY
11420,Jamaica,Queens,NY
10306,Staten Island,Richmond,NY
11234,Brooklyn,Kings,NY
12603,Poughkeepsie,Dutchess,NY
12771,Port Jervis,Orange,NY
11355,Queens,Queens,NY
12477,Kerhonkson,Ulster,NY
11422,Queens,Queens,NY
10314,Staten Island,Richmond,NY
12077,Glenmont,Albany,NY
11566,Merrick,Nassau,NY
11362,Little Neck,Queens,NY
12309,"Schenectady,",Schenectady,NY
11428,Queens Village,Queens,NY
14075,Hamburg,Erie,NY
10941,Middletown,Orange,NY
11365,Flushing,Queens,NY
10989,Vly Cottage,Rockland,NY
11208,Brooklyn,Kings,NY
11367,Flushing,Queens,NY
12590,Wappingers Falls,Dutchess,NY
11433,Queens,Queens,NY
14013,Basom,Genesee,NY
11411,Queens,Queens,NY
12065,Clifton Park,Saratoga,NY
12302,Scotia,Schenectady,NY
12180,Troy,Rensselaer,NY
11709,Bayville,Nassau,NY
10924,Goshen,Orange,NY
10314,Staten Island,Richmond,NY
10455,Bronx,Bronx,NY
11233,Brooklyn,Kings,NY
10312,Staten Island,Richmond,NY
12514,Clinton Corners,Dutchess,NY
10456,Brooklyn,New York,NY
11357,Queens,Queens,NY
11412,Saint Albans,Queens,NY
14507,Middlesex,Yates,NY
11216,Brooklyn,Kings,NY
11217,Brooklyn,Kings,NY
11414,Queens,Queens,NY
11432,Jamaica,Queens,NY
10312,Staten Island,Richmond,NY
11413,Queens,Queens,NY
14755,Little Valley,Cattaraugus,NY
11379,Middle Village,Queens,NY
14223,Buffalo,Erie,NY
12205,Albany,Albany,NY
14221,Williamsville,Erie,NY
13820,Oneonta,Otsego,NY
14170,West Falls,Erie,NY
14516,North Rose,Wayne,NY
10308,Staten Island,Richmond,NY
10989,Valley Cottage,Rockland,NY
10950,Monroe,Orange,NY
10950,Monroe,Ulster,NY
12472,Rosendale,Ulster,NY
12182,Troy,Rensselaer,NY
11420,Queens,Queens,NY
10305,Staten Island,Richmond,NY
10960,South Nyack,Rockland,NY
11234,Brooklyn,Kings,NY
11234,Brooklyn,Kings,NY
10566,Peekskill,Westchester,NY
10940,Middletown,Orange,NY
14220,Buffalo,Erie,NY
11208,Brooklyn,New York,NY
10304,Staten Island,Richmond,NY
13856,Walton,Delaware,NY
14086,Lancaster,Erie,NY
13045,Cortland,Cortland,NY
12205,Colonie,Albany,NY
12148,Rexford,Saratoga,NY
11433,Queens,Queens,NY
10302,Staten Island,Richmond,NY
12413,Cairo,Greene,NY
10704,Yonkers,Westchester,NY
11434,Queens,Queens,NY
12019,Ballston Lake,Saratoga,NY
10701,Yonkers,Westchester,NY
14454,Geneseo,Livingston,NY
10541,Mahopac,Putnam,NY
10460,Bronx,Bronx,NY
12192,West Coxsackie,Greene,NY
11102,Queens,Queens,NY
12571,Red Hook,Dutchess,NY
10603,White Plains,Westchester,NY
10466,Bronx,Bronx,NY
11369,East Elmhurst,New York,NY
10994,West Nyack,Rockland,NY
11428,Jamaica,Queens,NY
11207,Brooklyn,Kings,NY
14561,Stanley,Ontario,NY
12542,Marlboro,Ulster,NY
11414,Queens,Queens,NY
11412,Queens,Queens,NY
12804,Queensbury,Warren,NY
13617,Canton,St. Lawrence,NY
11432,Jamaica Estate,Queens,NY
11434,Queens,Queens,NY
11416,Queens,Queens,NY
12123,Nassau,Rensselaer,NY
12208,Albany,Albany,NY
10965,Pearl River,Rockland,NY
10309,Staten Island,Richmond,NY
11434,Jamaica,Queens,NY
13081,King Ferry,Cayuga,NY
11208,Brooklyn,New York,NY
11236,Brooklyn,Kings,NY
10009,New York,New York,NY
10992,Washingtonvle,Orange,NY
12522,Dover Plains,Dutchess,NY
10305,Staten Island,New York,NY
10465,Bronx,Bronx,NY
10459,Bronx,Bronx,NY
10543,Mamaroneck,Westchester,NY
11236,Brooklyn,Kings,NY
10309,Staten Island,Richmond,NY
14510,Mount Morris,Livingston,NY
14456,Geneva,Ontario,NY
12211,Loudonville,Albany,NY
12477,Saugerties,Ulster,NY
12122,Middleburgh,Schoharie,NY
11236,Brooklyn,Kings,NY
10312,Staten Island,Richmond,NY
12529,Hillsdale,Columbia,NY
12477,Saugerties,Ulster,NY
11236,Brooklyn,New York,NY
12203,Albany,Albany,NY
11434,Jamaica,Queens,NY
11420,Queens,Queens,NY
10705,Yonkers,Westchester,NY
12413,East Durham,Greene,NY
10594,Thornwood,Westchester,NY
10308,Staten Island,Richmond,NY
11209,Brooklyn,Kings,NY
11208,Brooklyn,Kings,NY
11414,Queens,Queens,NY
14057,Eden,Erie,NY
10598,Yorktown,Westchester,NY
12144,Rensselaer,Rensselaer,NY
13035,Cazenovia,Madison,NY
12508,Beacon,Dutchess,NY
10566,Peekskill,Westchester,NY
10314,Staten Island,Richmond,NY
10922,Fort Montgomery,Orange,NY
11422,Rosedale,Queens,NY
10306,Staten Island,Richmond,NY
10301,Staten Island,Richmond,NY
11414,Queens,Queens,NY
10992,Washingtonville,Orange,NY
11778,Rocky Point,Suffolk,NY
14620,Rochester,Monroe,NY
11231,Brooklyn,Kings,NY
12143,Ravena,Albany,NY
13073,Groton,Tompkins,NY
11365,Fresh Meadows,Queens,NY
12540,Lagrangeville,Dutchess,NY
12418,Cornwallville,Greene,NY
12590,Wappingers Falls,Dutchess,NY
10940,Middletown,Orange,NY
12804,Queensbury,Warren,NY
10940,Middletown,Orange,NY
13035,Cazenovia,Madison,NY
14737,Franklinville,Cattaraugus,NY
12148,Rexford,Saratoga,NY
11414,Queens,Queens,NY
12553,New Windsor,Orange,NY
11358,Flushing,Queens,NY
10562,Ossining,Westchester,NY
13743,Candor,Tioga,NY
10709,Eastchester,Westchester,NY
10923,Garnerville,Rockland,NY
14525,Pavilion,Wyoming,NY
10466,Bronx,Bronx,NY
11212,Brooklyn,Kings,NY
11427,Queens Village,Queens,NY
12804,Queensbury,Warren,NY
13035,Cazenovia,Madison,NY
14850,Dryden,Tompkins,NY
10940,Middletown,Orange,NY
12553,New Windsor,Orange,NY
10965,Pearl River,Rockland,NY
11778,Rocky Point,Suffolk,NY
14472,Honeoye Falls,Monroe,NY
12140,Poestenkill,Rensselaer,NY
10589,Somers,Westchester,NY
10009,New York,New York,NY
10941,Middletown,Orange,NY
12304,Schenectady,Schenectady,NY
11768,Northport,Suffolk,NY
10710,Yonkers,Westchester,NY
12302,Glenville,Schenectady,NY
10453,Bronx,Bronx,NY
10701,Yonkers,Westchester,NY
11378,Maspeth,Queens,NY
10314,Staten Island,Richmond,NY
12043,Cobleskill,Schoharie,NY
12804,Queensbury,Warren,NY
10703,Yonkers,Westchester,NY
10462,Bronx,Bronx,NY
11416,Ozone Park,Queens,NY
10523,Elmsford,Westchester,NY
11207,Brooklyn,Kings,NY
12144,Rensselaer,Rensselaer,NY
12193,Westerlo,Albany,NY
11422,Rosedale,Queens,NY
11419,Queens,Queens,NY
10306,Staten Island,Richmond,NY
12065,Clifton Park,Saratoga,NY
14551,Sodus,Wayne,NY
14564,Victor,Ontario,NY
11365,Queens,Queens,NY
11423,Hollis,Queens,NY
11434,Queens,Queens,NY
10009,New York,New York,NY
11362,Little Neck,Queens,NY
11436,Queens,Queens,NY
10594,Thornwood,Westchester,NY
10605,White Plains,Westchester,NY
11234,Brooklyn,Kings,NY
10954,Nanuet,Rockland,NY
10305,Staten Island,Richmond,NY
11208,Brooklyn,Kings,NY
10990,Warwick,Orange,NY
12589,Wallkill,Ulster,NY
14485,Lima,Livingston,NY
11385,Ridgewood,Queens,NY
11214,Brookyln,Kings,NY
14221,Williamsville,Erie,NY
11357,Whitestone,Queens,NY
14618,Rochester,Monroe,NY
11413,Queens,Queens,NY
10994,West Nyack,Rockland,NY
10460,Bronx,Bronx,NY
12094,Johnsonville,Rensselaer,NY
11212,Brooklyn,New York,NY
12054,Delmar,Albany,NY
14850,Ithaca,Tompkins,NY
10918,Chester,Orange,NY
11420,Queens,Queens,NY
12143,Ravena,Albany,NY
11358,Queens,Queens,NY
11420,Queens,Queens,NY
12466,Pot Ewen,Ulster,NY
11223,Brooklyn,Kings,NY
12571,Red Hook,Dutchess,NY
11421,Jamaica,Queens,NY
12401,Kingston,Ulster,NY
12304,Schehectady,Schenectady,NY
10924,Goshen,Orange,NY
12943,Keene Valley,Essex,NY
10306,Staten Island,Richmond,NY
10710,Yonkers,Westchester,NY
12205,Albany,Albany,NY
12401,Kingston,Ulster,NY
14085,Lake View,Erie,NY
10918,Chester,Orange,NY
14607,Rochester,Monroe,NY
11710,Bellmore,Nassau,NY
12306,Schenectady,Schenectady,NY
12590,Wappingers Falls,Dutchess,NY
12528,Highland,Ulster,NY
12553,New Windsor,Orange,NY
14505,Marion,Wayne,NY
14610,Rochester,Monroe,NY
10306,Staten Island,Richmond,NY
12095,Johnstown,Fulton,NY
10312,Staten Island,Richmond,NY
11427,Queens,Queens,NY
11238,Brooklyn,Kings,NY
10308,Staten Island,Richmond,NY
11434,Queens,Queens,NY
11554,East Meadow,Nassau,NY
13640,Wellesley Island,Jefferson,NY
11364,Oakland Gardens,Queens,NY
14840,Hammondsport,Steuben,NY
10601,White Plains,Westchester,NY
10306,Staten Island,Richmond,NY
11428,Queens,Queens,NY
12117,Mayfield,Orange,NY
11429,Queens,Queens,NY
11203,Brooklyn,Kings,NY
12834,Greenwich,Washington,NY
12206,Albany,Albany,NY
13320,Cherry Valley,Otsego,NY
12304,Schenectady,Schenectady,NY
11234,Brooklyn,Kings,NY
10305,Staten Island,Richmond,NY
11239,Brooklyn,Kings,NY
10701,Yonkers,Westchester,NY
13409,Munnsville,Madison,NY
12180,Troy,Rensselaer,NY
14586,West Henrietta,Monroe,NY
10993,West Haverstraw,Rockland,NY
11378,Maspeth,Queens,NY
11210,Brooklyn,Kings,NY
12603,Poughkeepsie,Dutchess,NY
10314,Staten Island,Richmond,NY
11433,Jamaica,Queens,NY
12075,Ghent,Columbia,NY
11223,Brooklyn,Kings,NY
12020,Ballston Spa,Saratoga,NY
12189,Watervliet,Albany,NY
12075,Ghent,Columbia,NY
11236,Brooklyn,Kings,NY
10309,Staten Island,Richmond,NY
11422,Rosedale,Queens,NY
12047,Cohoes,Albany,NY
14111,North Collins,Erie,NY
10308,Staten Island,Richmond,NY
10304,Staten Island,Richmond,NY
11435,Jamaica,Queens,NY
11367,Queens,Queens,NY
11421,Woodhaven,Queens,NY
10566,Peekskill,Westchester,NY
10956,New City,Rockland,NY
11368,Corona,Queens,NY
12093,Jefferson,Schoharie,NY
12828,Fort Edward,Washington,NY
12524,Fishkill,Dutchess,NY
11414,Queens,Queens,NY
11004,Queens,Richmond,NY
12306,Schenectady,Schenectady,NY
11368,Queens,Queens,NY
11426,Bellerose,Nassau,NY
11208,Brooklyn,Kings,NY
12569,Pleasant Valley,Dutchess,NY
10541,Mahopac,Westchester,NY
10312,Staten Island,Richmond,NY
11935,Farmingdale,Suffolk,NY
11374,New York,Queens,NY
11361,Queens,Queens,NY
11369,Queens,Queens,NY
10606,White Plains,Westchester,NY
11757,Lindenhurst,Suffolk,NY
11419,South Richmond Hill,Queens,NY
11767,Nesconset,Suffolk,NY
10314,Staten Island,Richmond,NY
14806,Andover,Allegany,NY
13849,Unadilla,Otsego,NY
12189,Watervliet,Albany,NY
14467,Henrietta,Monroe,NY
10607,White Plains,Westchester,NY
14580,Webster,Monroe,NY
10598,Yorktown Hgts,Westchester,NY
12419,Cottekill,Ulster,NY
10304,Staten Island,Richmond,NY
14128,Lackawanna,Erie,NY
12771,Port Jervis,Orange,NY
13084,Lafayette,Onondaga,NY
11426,Queens,Queens,NY
13036,Central Square,Oswego,NY
10983,Tappan,Rockland,NY
10992,Washingtonville,Orange,NY
12148,Rexford,Saratoga,NY
11010,Franklin Square,Nassau,NY
11236,Brooklyn,New York,NY
10701,Yonkers,Westchester,NY
12518,Cornwall,Orange,NY
11420,Queens,Queens,NY
12182,Troy,Rensselaer,NY
10305,Staten Island,New York,NY
10029,New York,New York,NY
11360,Queens,Queens,NY
12561,New Paltz,Ulster,NY
14564,Victor,Ontario,NY
12010,Amsterdam,Montgomery,NY
11793,Wantagh,Nassau,NY
14850,Ithaca,Tompkins,NY
11433,Jamaica,Queens,NY
11358,Queens,Queens,NY
10566,Peekskill,Westchester,NY
11236,Brooklyn,Kings,NY
10471,Bronx,Bronx,NY
14719,Cattaraugus,Cattaraugus,NY
10466,Bronx,Bronx,NY
14217,Buffalo,Erie,NY
11572,Oceanside,Nassau,NY
11421,Woodhaven,Queens,NY
12116,Maryland,Otsego,NY
13676,Potsdam,St. Lawrence,NY
10465,Bronx,Bronx,NY
10530,Hartsdale,Westchester,NY
10473,Bronx,Bronx,NY
12538,Hyde Park,Dutchess,NY
11426,Queens,Queens,NY
10314,Staten Island,Richmond,NY
14120,North Tonwanda,Niagara,NY
10520,Croton,Westchester,NY
11208,Brooklyn,Kings,NY
10472,Bronx,Bronx,NY
12461,Olive Bridge,Ulster,NY
11434,Jamaica,Queens,NY
11208,Brooklyn,Kings,NY
12550,Newburgh,Orange,NY
10566,Peekskill,Westchester,NY
12771,Port Jervis,Orange,NY
10459,Bronx,Bronx,NY
11358,Flushing,Queens,NY
10533,Mount Vernon,Westchester,NY
11358,New York,Queens,NY
11355,Flushing,Queens,NY
10303,Staten Island,Richmond,NY
11214,Brooklyn,Kings,NY
11414,Queens,Queens,NY
10989,Valley Cottage,Rockland,NY
11412,Queens,Queens,NY
11783,Seaford,Nassau,NY
10309,Staten Island,New York,NY
11418,Jamaica,Queens,NY
10976,Sparkill,Rockland,NY
10314,Staten Island,Richmond,NY
12155,Schenevus,Otsego,NY
11436,Queens,Queens,NY
11365,Fresh Meadows,Queens,NY
11420,South Ozone Park,Queens,NY
10977,Spring Valley,Rockland,NY
11420,Queens,Queens,NY
11426,Queens,Queens,NY
10598,Yorktown Heights,Westchester,NY
11422,Rosedale,Queens,NY
12866,Saratoga Springs,Saratoga,NY
10506,Bedford,Westchester,NY
13339,Fort Plain,Montgomery,NY
10941,Middletown,Orange,NY
12502,Ancram,Columbia,NY
12553,New Windsor,Orange,NY
10308,Staten Island,Richmond,NY
13456,Paris,Oneida,NY
14580,Webster,Monroe,NY
11375,Flushing,Queens,NY
12428,Ellenville,Ulster,NY
12020,Ballston Spa,Saratoga,NY
10710,Yonkers,Westchester,NY
12019,Ballston Lake,Schenectady,NY
13646,Rossie,St. Lawrence,NY
11413,Springfield Gardens,Queens,NY
10304,Staten Island,Richmond,NY
12020,Ballston Spa,Saratoga,NY
12309,Schenectady,Schenectady,NY
12542,Marlboro,Ulster,NY
11225,Brooklyn,Kings,NY
13214,Syracuse,Onondaga,NY
11554,East Meadow,Nassau,NY
10710,Yonkers,Westchester,NY
11419,Jamaica,Queens,NY
10940,Middletown,Orange,NY
11207,Brooklyn,Kings,NY
11413,Laurelton,Queens,NY
10304,Staten Island,Richmond,NY
12010,Amsterdam,Montgomery,NY
10312,Staten Island,Richmond,NY
10566,Peekskill,Westchester,NY
13036,Central Square,Oswego,NY
10514,Chappaqua,Westchester,NY
12083,Greenville,Greene,NY
12193,Westerlo,Albany,NY
10306,Staten Island,Richmond,NY
11229,Brooklyn,Kings,NY
13320,Cherry Valley,Otsego,NY
11429,Queens Village,Queens,NY
11412,St Albans,Queens,NY
14706,Allegany,Cattaraugus,NY
10304,Staten Island,Richmond,NY
12205,Albany,Albany,NY
12589,Wallkill,Orange,NY
11234,Brooklyn,Kings,NY
10924,Goshen,Orange,NY
11360,Queens,Nassau,NY
11212,Brooklyn,Kings,NY
11596,Williston Park,Nassau,NY
14028,Burt,Niagara,NY
11412,Queens,Queens,NY
